date,theta1,theta2,OT
11079,-0.03503364,12.31278439,12.31278439
11080,-0.03904866,12.33209967,12.33209967
11081,-0.043277863,12.35185592,12.35185592
11082,-0.047692096,12.37200637,12.37200637
11083,-0.052259127,12.39250029,12.39250029
11084,-0.056943857,12.41328329,12.41328329
11085,-0.061708649,12.43429768,12.43429768
11086,-0.066513753,12.45548306,12.45548306
11087,-0.071317839,12.47677701,12.47677701
11088,-0.076078599,12.49811583,12.49811583
11089,-0.080753407,12.51943544,12.51943544
11090,-0.085299988,12.54067217,12.54067217
11091,-0.089677085,12.5617637,12.5617637
11092,-0.093845063,12.58264976,12.58264976
11093,-0.097766454,12.60327285,12.60327285
11094,-0.101406392,12.62357878,12.62357878
11095,-0.104732948,12.64351707,12.64351707
11096,-0.107717356,12.66304125,12.66304125
11097,-0.11033412,12.68210895,12.68210895
11098,-0.11256104,12.7006819,12.7006819
11099,-0.114379141,12.71872586,12.71872586
11100,-0.115772548,12.73621038,12.73621038
11101,-0.116728305,12.75310862,12.75310862
11102,-0.117236162,12.76939703,12.76939703
11103,-0.117288342,12.78505505,12.78505505
11104,-0.116879305,12.80006481,12.80006481
11105,-0.116005507,12.81441085,12.81441085
11106,-0.114665172,12.82807981,12.82807981
11107,-0.112858077,12.84106021,12.84106021
11108,-0.110585347,12.85334218,12.85334218
11109,-0.107849282,12.86491728,12.86491728
11110,-0.104653189,12.87577831,12.87577831
11111,-0.101001242,12.8859192,12.8859192
11112,-0.096898356,12.89533483,12.89533483
11113,-0.092350086,12.90402097,12.90402097
11114,-0.087362537,12.91197422,12.91197422
11115,-0.081942295,12.91919194,12.91919194
11116,-0.076096369,12.92567223,12.92567223
11117,-0.069832156,12.9314139,12.9314139
11118,-0.063157417,12.93641651,12.93641651
11119,-0.056080264,12.94068039,12.94068039
11120,-0.048609166,12.94420668,12.94420668
11121,-0.040752969,12.94699736,12.94699736
11122,-0.032520929,12.9490554,12.9490554
11123,-0.023922755,12.95038475,12.95038475
11124,-0.014968672,12.95099054,12.95099054
11125,-0.005669495,12.95087916,12.95087916
11126,0.003963288,12.95005838,12.95005838
11127,0.013917411,12.94853752,12.94853752
11128,0.02417972,12.94632762,12.94632762
11129,0.034736057,12.94344159,12.94344159
11130,0.045571123,12.9398944,12.9398944
11131,0.056668349,12.93570323,12.93570323
11132,0.068009759,12.93088771,12.93088771
11133,0.079575839,12.92547001,12.92547001
11134,0.091345413,12.91947506,12.91947506
11135,0.103295537,12.91293062,12.91293062
11136,0.115401421,12.90586739,12.90586739
11137,0.127636371,12.89831907,12.89831907
11138,0.139971788,12.89032231,12.89032231
11139,0.152377197,12.88191664,12.88191664
11140,0.164820342,12.87314429,12.87314429
11141,0.177267334,12.86404998,12.86404998
11142,0.189682857,12.85468057,12.85468057
11143,0.202030431,12.84508468,12.84508468
11144,0.214272729,12.83531217,12.83531217
11145,0.22637193,12.8254137,12.8254137
11146,0.238290101,12.81544009,12.81544009
11147,0.249989591,12.8054418,12.8054418
11148,0.261433427,12.79546834,12.79546834
11149,0.272585678,12.78556777,12.78556777
11150,0.283411796,12.77578618,12.77578618
11151,0.293878902,12.76616735,12.76616735
11152,0.303956022,12.75675238,12.75675238
11153,0.313614263,12.74757946,12.74757946
11154,0.322826927,12.73868373,12.73868373
11155,0.331569572,12.73009723,12.73009723
11156,0.339820013,12.72184889,12.72184889
11157,0.347558294,12.71396459,12.71396459
11158,0.354766607,12.70646734,12.70646734
11159,0.361429194,12.69937736,12.69937736
11160,0.36753223,12.69271236,12.69271236
11161,0.373063687,12.68648768,12.68648768
11162,0.378013202,12.68071653,12.68071653
11163,0.382371936,12.6754102,12.6754102
11164,0.386132451,12.67057825,12.67057825
11165,0.389288578,12.66622873,12.66622873
11166,0.391835311,12.66236829,12.66236829
11167,0.393768708,12.65900241,12.65900241
11168,0.395085801,12.65613546,12.65613546
11169,0.395784526,12.65377086,12.65377086
11170,0.395863668,12.65191114,12.65191114
11171,0.395322817,12.65055798,12.65055798
11172,0.394162345,12.6497123,12.6497123
11173,0.392383387,12.64937421,12.64937421
11174,0.389987853,12.64954305,12.64954305
11175,0.386978439,12.65021734,12.65021734
11176,0.383358667,12.65139471,12.65139471
11177,0.379132924,12.65307183,12.65307183
11178,0.374306535,12.65524429,12.65524429
11179,0.368885829,12.65790651,12.65790651
11180,0.362878237,12.66105156,12.66105156
11181,0.356292391,12.66467101,12.66467101
11182,0.34913824,12.66875475,12.66875475
11183,0.341427168,12.67329078,12.67329078
11184,0.33317213,12.67826502,12.67826502
11185,0.324387778,12.68366108,12.68366108
11186,0.315090594,12.68946008,12.68946008
11187,0.305299008,12.69564044,12.69564044
11188,0.295033509,12.70217773,12.70217773
11189,0.284316724,12.70904448,12.70904448
11190,0.273173479,12.71621015,12.71621015
11191,0.261630807,12.72364104,12.72364104
11192,0.249717925,12.73130036,12.73130036
11193,0.237466144,12.73914832,12.73914832
11194,0.224908735,12.74714232,12.74714232
11195,0.212080722,12.75523724,12.75523724
11196,0.199018635,12.76338581,12.76338581
11197,0.185760195,12.77153906,12.77153906
11198,0.17234397,12.77964678,12.77964678
11199,0.158808994,12.78765816,12.78765816
11200,0.145194371,12.79552226,12.79552226
11201,0.131538891,12.80318871,12.80318871
11202,0.117880647,12.81060815,12.81060815
11203,0.104256701,12.81773284,12.81773284
11204,0.090702785,12.82451705,12.82451705
11205,0.077253056,12.83091747,12.83091747
11206,0.063939911,12.83689351,12.83689351
11207,0.050793862,12.8424075,12.8424075
11208,0.037843465,12.84742481,12.84742481
11209,0.025115301,12.85191394,12.85191394
11210,0.012634006,12.85584649,12.85584649
11211,0.000422329,12.85919708,12.85919708
11212,-0.011498767,12.86194326,12.86194326
11213,-0.023110002,12.86406536,12.86406536
11214,-0.034393644,12.86554633,12.86554633
11215,-0.045333384,12.86637153,12.86637153
11216,-0.055914197,12.86652858,12.86652858
11217,-0.066122219,12.86600714,12.86600714
11218,-0.075944619,12.86479875,12.86479875
11219,-0.085369494,12.86289666,12.86289666
11220,-0.094385764,12.86029564,12.86029564
11221,-0.102983085,12.85699188,12.85699188
11222,-0.111151782,12.85298282,12.85298282
11223,-0.118882785,12.84826706,12.84826706
11224,-0.12616759,12.84284425,12.84284425
11225,-0.132998227,12.83671502,12.83671502
11226,-0.139367249,12.82988091,12.82988091
11227,-0.145267732,12.82234435,12.82234435
11228,-0.150693293,12.81410862,12.81410862
11229,-0.155638122,12.80517783,12.80517783
11230,-0.160097027,12.79555699,12.79555699
11231,-0.164065499,12.78525199,12.78525199
11232,-0.167539792,12.77426971,12.77426971
11233,-0.170517018,12.76261808,12.76261808
11234,-0.17299526,12.75030619,12.75030619
11235,-0.174973701,12.73734443,12.73734443
11236,-0.176452772,12.72374464,12.72374464
11237,-0.177434313,12.70952033,12.70952033
11238,-0.177921749,12.69468683,12.69468683
11239,-0.177920281,12.67926157,12.67926157
11240,-0.177437083,12.66326429,12.66326429
11241,-0.176481501,12.64671733,12.64671733
11242,-0.175065254,12.62964584,12.62964584
11243,-0.173202618,12.61207808,12.61207808
11244,-0.170910593,12.59404561,12.59404561
11245,-0.168209033,12.57558346,12.57558346
11246,-0.165120726,12.55673031,12.55673031
11247,-0.161671421,12.5375285,12.5375285
11248,-0.157889774,12.51802399,12.51802399
11249,-0.15380721,12.49826621,12.49826621
11250,-0.149457699,12.47830779,12.47830779
11251,-0.144877427,12.45820417,12.45820417
11252,-0.140104389,12.43801304,12.43801304
11253,-0.135177893,12.41779378,12.41779378
11254,-0.130138014,12.39760668,12.39760668
11255,-0.125025,12.37751226,12.37751226
11256,-0.119878679,12.35757043,12.35757043
11257,-0.114737877,12.33783981,12.33783981
11258,-0.109639891,12.31837696,12.31837696
11259,-0.104620024,12.29923587,12.29923587
11260,-0.099711204,12.28046739,12.28046739
11261,-0.094943709,12.26211893,12.26211893
11262,-0.090344974,12.24423414,12.24423414
11263,-0.085939505,12.2268529,12.2268529
11264,-0.081748869,12.21001118,12.21001118
11265,-0.077791762,12.19374125,12.19374125
11266,-0.074084127,12.17807172,12.17807172
11267,-0.070639328,12.16302783,12.16302783
11268,-0.067468346,12.14863165,12.14863165
11269,-0.06457999,12.13490238,12.13490238
11270,-0.06198113,12.12185659,12.12185659
11271,-0.059676912,12.10950851,12.10950851
11272,-0.057670984,12.09787031,12.09787031
11273,-0.055965694,12.0869523,12.0869523
11274,-0.054562288,12.07676321,12.07676321
11275,-0.053461083,12.06731035,12.06731035
11276,-0.05266163,12.0585998,12.0585998
11277,-0.052162852,12.0506366,12.0506366
11278,-0.051963173,12.04342484,12.04342484
11279,-0.052060626,12.03696783,12.03696783
11280,-0.052452947,12.03126815,12.03126815
11281,-0.053137657,12.02632777,12.02632777
11282,-0.054112123,12.0221481,12.0221481
11283,-0.055373615,12.01873003,12.01873003
11284,-0.056919346,12.01607398,12.01607398
11285,-0.058746499,12.01417993,12.01417993
11286,-0.060852246,12.0130474,12.0130474
11287,-0.063233754,12.01267549,12.01267549
11288,-0.065888181,12.01306285,12.01306285
11289,-0.068812664,12.01420763,12.01420763
11290,-0.072004288,12.01610749,12.01610749
11291,-0.075460054,12.01875952,12.01875952
11292,-0.079176831,12.02216019,12.02216019
11293,-0.083151295,12.02630528,12.02630528
11294,-0.087379859,12.0311898,12.0311898
11295,-0.091858587,12.03680786,12.03680786
11296,-0.096583104,12.0431526,12.0431526
11297,-0.10154848,12.05021603,12.05021603
11298,-0.106749114,12.05798888,12.05798888
11299,-0.112178599,12.06646045,12.06646045
11300,-0.117829574,12.07561846,12.07561846
11301,-0.123693573,12.08544882,12.08544882
11302,-0.129760861,12.09593546,12.09593546
11303,-0.136020268,12.10706015,12.10706015
11304,-0.142459021,12.11880224,12.11880224
11305,-0.149062581,12.13113854,12.13113854
11306,-0.155814498,12.14404308,12.14404308
11307,-0.162696276,12.15748699,12.15748699
11308,-0.169687276,12.17143841,12.17143841
11309,-0.176764649,12.18586238,12.18586238
11310,-0.183903326,12.20072084,12.20072084
11311,-0.191076052,12.21597278,12.21597278
11312,-0.198253493,12.23157427,12.23157427
11313,-0.205404408,12.24747884,12.24747884
11314,-0.212495888,12.2636377,12.2636377
11315,-0.219493661,12.28000023,12.28000023
11316,-0.226362456,12.29651445,12.29651445
11317,-0.23306641,12.31312756,12.31312756
11318,-0.239569508,12.32978655,12.32978655
11319,-0.24583603,12.34643877,12.34643877
11320,-0.251830994,12.36303253,12.36303253
11321,-0.257520572,12.37951761,12.37951761
11322,-0.262872459,12.3958458,12.3958458
11323,-0.26785619,12.41197124,12.41197124
11324,-0.272443394,12.42785075,12.42785075
11325,-0.276607974,12.44344407,12.44344407
11326,-0.280326227,12.45871395,12.45871395
11327,-0.283576896,12.47362624,12.47362624
11328,-0.286341169,12.4881498,12.4881498
11329,-0.288602627,12.50225648,12.50225648
11330,-0.290347157,12.51592091,12.51592091
11331,-0.291562839,12.52912039,12.52912039
11332,-0.292239809,12.54183465,12.54183465
11333,-0.292370115,12.55404566,12.55404566
11334,-0.291947565,12.56573744,12.56573744
11335,-0.290967584,12.57689584,12.57689584
11336,-0.289427068,12.58750838,12.58750838
11337,-0.287324252,12.59756406,12.59756406
11338,-0.28465859,12.60705323,12.60705323
11339,-0.281430647,12.61596744,12.61596744
11340,-0.277642003,12.62429936,12.62429936
11341,-0.273295176,12.63204272,12.63204272
11342,-0.268393558,12.63919219,12.63919219
11343,-0.262941362,12.64574342,12.64574342
11344,-0.256943595,12.65169296,12.65169296
11345,-0.250406033,12.65703835,12.65703835
11346,-0.243335221,12.66177808,12.66177808
11347,-0.23573848,12.66591171,12.66591171
11348,-0.227623938,12.66943989,12.66943989
11349,-0.219000564,12.67236449,12.67236449
11350,-0.209878223,12.67468872,12.67468872
11351,-0.200267749,12.67641723,12.67641723
11352,-0.190181018,12.67755629,12.67755629
11353,-0.179631045,12.67811393,12.67811393
11354,-0.168632083,12.67810015,12.67810015
11355,-0.157199737,12.67752705,12.67752705
11356,-0.145351076,12.67640906,12.67640906
11357,-0.13310475,12.67476311,12.67476311
11358,-0.120481105,12.6726088,12.6726088
11359,-0.107502284,12.66996856,12.66996856
11360,-0.09419232,12.66686778,12.66686778
11361,-0.080577197,12.66333491,12.66333491
11362,-0.066684891,12.65940151,12.65940151
11363,-0.052545363,12.6551022,12.6551022
11364,-0.038190518,12.65047464,12.65047464
11365,-0.023654109,12.64555933,12.64555933
11366,-0.008971583,12.64039937,12.64039937
11367,0.005820119,12.63504019,12.63504019
11368,0.02068282,12.62952909,12.62952909
11369,0.03557741,12.62391484,12.62391484
11370,0.050464185,12.61824711,12.61824711
11371,0.065303218,12.61257593,12.61257593
11372,0.080054733,12.60695116,12.60695116
11373,0.094679484,12.60142183,12.60142183
11374,0.10913911,12.59603571,12.59603571
11375,0.12339646,12.59083873,12.59083873
11376,0.137415879,12.58587459,12.58587459
11377,0.151163438,12.58118441,12.58118441
11378,0.164607112,12.57680645,12.57680645
11379,0.177716905,12.57277593,12.57277593
11380,0.190464917,12.56912491,12.56912491
11381,0.202825361,12.56588228,12.56588228
11382,0.214774546,12.56307376,12.56307376
11383,0.226290816,12.56072203,12.56072203
11384,0.237354464,12.55884682,12.55884682
11385,0.247947633,12.55746512,12.55746512
11386,0.258054195,12.5565913,12.5565913
11387,0.267659632,12.55623737,12.55623737
11388,0.276750909,12.55641313,12.55641313
11389,0.28531636,12.55712639,12.55712639
11390,0.293345574,12.55838316,12.55838316
11391,0.300829291,12.56018782,12.56018782
11392,0.307759312,12.56254327,12.56254327
11393,0.314128425,12.5654511,12.5654511
11394,0.319930335,12.56891169,12.56891169
11395,0.325159619,12.57292432,12.57292432
11396,0.329811686,12.57748725,12.57748725
11397,0.333882761,12.58259779,12.58259779
11398,0.337369877,12.58825234,12.58825234
11399,0.340270884,12.59444637,12.59444637
11400,0.342584468,12.60117448,12.60117448
11401,0.344310196,12.60843031,12.60843031
11402,0.345448562,12.61620651,12.61620651
11403,0.346001052,12.62449468,12.62449468
11404,0.345970229,12.63328526,12.63328526
11405,0.345359819,12.64256742,12.64256742
11406,0.344174816,12.6523289,12.6523289
11407,0.342421598,12.66255589,12.66255589
11408,0.340108042,12.67323286,12.67323286
11409,0.33724366,12.68434234,12.68434234
11410,0.333839714,12.69586479,12.69586479
11411,0.329909351,12.70777838,12.70777838
11412,0.325467706,12.72005882,12.72005882
11413,0.320532008,12.73267925,12.73267925
11414,0.315121646,12.74561005,12.74561005
11415,0.309258213,12.75881882,12.75881882
11416,0.302965509,12.77227031,12.77227031
11417,0.296269491,12.78592649,12.78592649
11418,0.289198173,12.79974664,12.79974664
11419,0.281781475,12.81368756,12.81368756
11420,0.274050999,12.82770381,12.82770381
11421,0.266039767,12.8417481,12.8417481
11422,0.257781895,12.85577167,12.85577167
11423,0.249312237,12.86972481,12.86972481
11424,0.240666001,12.88355735,12.88355735
11425,0.231878348,12.8972192,12.8972192
11426,0.222984007,12.91066092,12.91066092
11427,0.214016902,12.92383418,12.92383418
11428,0.205009822,12.93669226,12.93669226
11429,0.19599413,12.94919045,12.94919045
11430,0.18699954,12.96128636,12.96128636
11431,0.178053938,12.97294022,12.97294022
11432,0.169183276,12.98411501,12.98411501
11433,0.160411516,12.99477659,12.99477659
11434,0.151760629,13.0048937,13.0048937
11435,0.143250638,13.01443797,13.01443797
11436,0.134899697,13.0233838,13.0233838
11437,0.1267242,13.03170824,13.03170824
11438,0.11873891,13.03939088,13.03939088
11439,0.110957101,13.04641363,13.04641363
11440,0.103390706,13.05276058,13.05276058
11441,0.096050468,13.05841781,13.05841781
11442,0.088946085,13.0633732,13.0633732
11443,0.082086353,13.06761626,13.06761626
11444,0.075479296,13.07113798,13.07113798
11445,0.069132289,13.07393066,13.07393066
11446,0.063052166,13.07598779,13.07598779
11447,0.057245318,13.0773039,13.0773039
11448,0.051717778,13.07787448,13.07787448
11449,0.046475295,13.07769586,13.07769586
11450,0.041523391,13.07676514,13.07676514
11451,0.036867411,13.07508011,13.07508011
11452,0.032512559,13.07263921,13.07263921
11453,0.028463918,13.06944146,13.06944146
11454,0.024726469,13.06548647,13.06548647
11455,0.021305085,13.06077438,13.06077438
11456,0.018204523,13.05530588,13.05530588
11457,0.015429402,13.04908222,13.04908222
11458,0.012984162,13.04210521,13.04210521
11459,0.010873024,13.03437727,13.03437727
11460,0.009099922,13.0259015,13.0259015
11461,0.00766843,13.01668173,13.01668173
11462,0.006581675,13.00672259,13.00672259
11463,0.005842224,12.99602965,12.99602965
11464,0.005451973,12.98460954,12.98460954
11465,0.005411998,12.97247008,12.97247008
11466,0.005722407,12.95962046,12.95962046
11467,0.006382165,12.94607145,12.94607145
11468,0.007388905,12.9318356,12.9318356
11469,0.008738722,12.91692748,12.91692748
11470,0.010425961,12.90136396,12.90136396
11471,0.01244299,12.88516444,12.88516444
11472,0.014779968,12.86835118,12.86835118
11473,0.017424631,12.85094952,12.85094952
11474,0.020362075,12.83298821,12.83298821
11475,0.023574576,12.81449956,12.81449956
11476,0.027041447,12.79551972,12.79551972
11477,0.030738949,12.77608869,12.77608869
11478,0.034640269,12.75625043,12.75625043
11479,0.038715582,12.73605277,12.73605277
11480,0.042932211,12.71554717,12.71554717
11481,0.047254882,12.69478844,12.69478844
11482,0.051646088,12.67383425,12.67383425
11483,0.056066544,12.65274457,12.65274457
11484,0.060475723,12.63158094,12.63158094
11485,0.064832461,12.61040573,12.61040573
11486,0.069095582,12.58928132,12.58928132
11487,0.073224541,12.5682693,12.5682693
11488,0.077180025,12.54742967,12.54742967
11489,0.080924507,12.52682015,12.52682015
11490,0.084422716,12.50649559,12.50649559
11491,0.087642016,12.4865075,12.4865075
11492,0.090552682,12.46690372,12.46690372
11493,0.093128066,12.4477282,12.4477282
11494,0.095344675,12.42902095,12.42902095
11495,0.097182162,12.41081805,12.41081805
11496,0.098623237,12.3931518,12.3931518
11497,0.099653536,12.37605088,12.37605088
11498,0.100261432,12.35954061,12.35954061
11499,0.100437835,12.34364321,12.34364321
11500,0.100175965,12.3283781,12.3283781
11501,0.09947113,12.31376216,12.31376216
11502,0.098320498,12.29981003,12.29981003
11503,0.096722885,12.28653434,12.28653434
11504,0.094678554,12.27394595,12.27394595
11505,0.092189031,12.26205419,12.26205419
11506,0.089256934,12.25086701,12.25086701
11507,0.085885828,12.24039115,12.24039115
11508,0.08208009,12.23063228,12.23063228
11509,0.077844799,12.22159509,12.22159509
11510,0.073185636,12.2132834,12.2132834
11511,0.06810881,12.2057002,12.2057002
11512,0.062620991,12.1988477,12.1988477
11513,0.05672926,12.19272736,12.19272736
11514,0.050441082,12.18733986,12.18733986
11515,0.043764281,12.18268516,12.18268516
11516,0.036707034,12.17876237,12.17876237
11517,0.029277887,12.17556981,12.17556981
11518,0.021485767,12.17310486,12.17310486
11519,0.013340021,12.17136394,12.17136394
11520,0.004850467,12.17034242,12.17034242
11521,-0.003972553,12.17003448,12.17003448
11522,-0.013118091,12.17043302,12.17043302
11523,-0.022574514,12.17152953,12.17152953
11524,-0.032329405,12.17331395,12.17331395
11525,-0.042369455,12.17577449,12.17577449
11526,-0.05268035,12.17889752,12.17889752
11527,-0.063246649,12.18266738,12.18266738
11528,-0.074051658,12.18706622,12.18706622
11529,-0.085077309,12.19207382,12.19207382
11530,-0.09630404,12.19766749,12.19766749
11531,-0.107710692,12.20382191,12.20382191
11532,-0.119274414,12.21050905,12.21050905
11533,-0.130970604,12.2176981,12.2176981
11534,-0.142772877,12.22535542,12.22535542
11535,-0.154653065,12.23344466,12.23344466
11536,-0.166581276,12.24192679,12.24192679
11537,-0.178525992,12.25076031,12.25076031
11538,-0.190454227,12.2599015,12.2599015
11539,-0.20233173,12.26930473,12.26930473
11540,-0.214123245,12.27892286,12.27892286
11541,-0.225792815,12.28870768,12.28870768
11542,-0.237304114,12.2986104,12.2986104
11543,-0.248620805,12.30858218,12.30858218
11544,-0.259706905,12.31857465,12.31857465
11545,-0.270527143,12.32854043,12.32854043
11546,-0.281047301,12.33843357,12.33843357
11547,-0.291234513,12.34821004,12.34821004
11548,-0.301057528,12.35782803,12.35782803
11549,-0.31048692,12.36724827,12.36724827
11550,-0.319495244,12.37643421,12.37643421
11551,-0.328057139,12.3853522,12.3853522
11552,-0.336149379,12.39397146,12.39397146
11553,-0.343750879,12.40226417,12.40226417
11554,-0.350842659,12.41020529,12.41020529
11555,-0.357407779,12.41777256,12.41777256
11556,-0.363431248,12.42494624,12.42494624
11557,-0.368899915,12.43170902,12.43170902
11558,-0.373802348,12.4380458,12.4380458
11559,-0.378128718,12.44394348,12.44394348
11560,-0.381870666,12.44939081,12.44939081
11561,-0.385021194,12.45437818,12.45437818
11562,-0.387574547,12.45889745,12.45889745
11563,-0.389526115,12.46294181,12.46294181
11564,-0.390872342,12.46650565,12.46650565
11565,-0.391610653,12.46958442,12.46958442
11566,-0.391739383,12.47217454,12.47217454
11567,-0.391257734,12.47427338,12.47427338
11568,-0.390165737,12.47587912,12.47587912
11569,-0.388464229,12.47699082,12.47699082
11570,-0.386154851,12.47760835,12.47760835
11571,-0.38324005,12.47773242,12.47773242
11572,-0.379723103,12.47736467,12.47736467
11573,-0.375608152,12.47650766,12.47650766
11574,-0.370900257,12.47516501,12.47516501
11575,-0.365605452,12.47334149,12.47334149
11576,-0.359730828,12.47104314,12.47104314
11577,-0.353284616,12.46827742,12.46827742
11578,-0.34627629,12.46505338,12.46505338
11579,-0.338716674,12.46138181,12.46138181
11580,-0.330618055,12.45727547,12.45727547
11581,-0.321994304,12.45274922,12.45274922
11582,-0.312860993,12.44782028,12.44782028
11583,-0.303235512,12.44250835,12.44250835
11584,-0.293137165,12.43683581,12.43683581
11585,-0.282587262,12.43082785,12.43082785
11586,-0.271609174,12.42451257,12.42451257
11587,-0.260228367,12.41792107,12.41792107
11588,-0.248472387,12.41108739,12.41108739
11589,-0.236370812,12.40404847,12.40404847
11590,-0.223955137,12.39684401,12.39684401
11591,-0.211258625,12.38951626,12.38951626
11592,-0.198316092,12.38210968,12.38210968
11593,-0.185163645,12.37467059,12.37467059
11594,-0.171838384,12.36724673,12.36724673
11595,-0.158378059,12.35988675,12.35988675
11596,-0.144820717,12.3526397,12.3526397
11597,-0.131204334,12.34555449,12.34555449
11598,-0.117566459,12.33867933,12.33867933
11599,-0.103943876,12.33206124,12.33206124
11600,-0.0903723,12.32574562,12.32574562
11601,-0.07688612,12.31977578,12.31977578
11602,-0.063518187,12.31419267,12.31419267
11603,-0.050299655,12.3090346,12.3090346
11604,-0.03725988,12.30433706,12.30433706
11605,-0.024426366,12.30013261,12.30013261
11606,-0.011824755,12.29645087,12.29645087
11607,0.000521142,12.29331848,12.29331848
11608,0.012589281,12.29075925,12.29075925
11609,0.024359302,12.28879421,12.28879421
11610,0.035812418,12.28744175,12.28744175
11611,0.04693131,12.28671779,12.28671779
11612,0.0577,12.28663597,12.28663597
11613,0.068103736,12.28720777,12.28720777
11614,0.078128879,12.28844271,12.28844271
11615,0.087762789,12.29034853,12.29034853
11616,0.096993735,12.29293132,12.29293132
11617,0.105810805,12.29619568,12.29619568
11618,0.11420383,12.30014483,12.30014483
11619,0.12216333,12.30478077,12.30478077
11620,0.12968046,12.31010432,12.31010432
11621,0.136746983,12.31611526,12.31611526
11622,0.14335525,12.32281235,12.32281235
11623,0.149498198,12.33019342,12.33019342
11624,0.155169358,12.33825537,12.33825537
11625,0.160362886,12.34699416,12.34699416
11626,0.165073597,12.35640485,12.35640485
11627,0.169297028,12.36648156,12.36648156
11628,0.173029505,12.37721736,12.37721736
11629,0.176268234,12.38860426,12.38860426
11630,0.179011398,12.40063311,12.40063311
11631,0.181258283,12.41329343,12.41329343
11632,0.183009404,12.42657329,12.42657329
11633,0.184266659,12.44045918,12.44045918
11634,0.185033489,12.45493577,12.45493577
11635,0.185315047,12.46998573,12.46998573
11636,0.185118378,12.48558948,12.48558948
11637,0.184452602,12.50172504,12.50172504
11638,0.18332909,12.51836768,12.51836768
11639,0.181761631,12.5354898,12.5354898
11640,0.179766575,12.5530607,12.5530607
11641,0.177362953,12.57104639,12.57104639
11642,0.174572542,12.58940953,12.58940953
11643,0.171419888,12.60810933,12.60810933
11644,0.16793225,12.62710166,12.62710166
11645,0.164139478,12.64633913,12.64633913
11646,0.160073808,12.66577137,12.66577137
11647,0.155769565,12.6853454,12.6853454
11648,0.151262796,12.70500606,12.70500606
11649,0.146590823,12.7246966,12.7246966
11650,0.141791751,12.74435931,12.74435931
11651,0.136903928,12.76393619,12.76393619
11652,0.131965404,12.78336968,12.78336968
11653,0.127013397,12.80260332,12.80260332
11654,0.1220838,12.82158241,12.82158241
11655,0.117210745,12.84025458,12.84025458
11656,0.112426237,12.85857026,12.85857026
11657,0.107759878,12.876483,12.876483
11658,0.103238673,12.89394982,12.89394982
11659,0.098886921,12.91093124,12.91093124
11660,0.094726187,12.9273914,12.9273914
11661,0.090775341,12.943298,12.943298
11662,0.087050655,12.95862216,12.95862216
11663,0.083565939,12.97333827,12.97333827
11664,0.080332716,12.98742375,12.98742375
11665,0.077360412,13.00085887,13.00085887
11666,0.074656559,13.01362643,13.01362643
11667,0.072226999,13.02571159,13.02571159
11668,0.07007609,13.03710155,13.03710155
11669,0.068206896,13.04778538,13.04778538
11670,0.06662137,13.05775378,13.05775378
11671,0.065320524,13.06699888,13.06699888
11672,0.064304584,13.07551408,13.07551408
11673,0.063573123,13.08329386,13.08329386
11674,0.06312519,13.09033371,13.09033371
11675,0.062959417,13.09662994,13.09662994
11676,0.063074108,13.10217961,13.10217961
11677,0.063467323,13.10698046,13.10698046
11678,0.064136943,13.11103082,13.11103082
11679,0.065080722,13.11432959,13.11432959
11680,0.06629633,13.11687614,13.11687614
11681,0.067781385,13.11867035,13.11867035
11682,0.069533468,13.11971257,13.11971257
11683,0.071550137,13.12000359,13.12000359
11684,0.07382892,13.11954469,13.11954469
11685,0.076367306,13.11833764,13.11833764
11686,0.079162721,13.11638474,13.11638474
11687,0.082212495,13.11368885,13.11368885
11688,0.085513816,13.11025345,13.11025345
11689,0.089063679,13.10608271,13.10608271
11690,0.092858813,13.10118156,13.10118156
11691,0.096895609,13.09555583,13.09555583
11692,0.101170025,13.08921226,13.08921226
11693,0.105677487,13.08215873,13.08215873
11694,0.110412771,13.07440432,13.07440432
11695,0.115369881,13.06595949,13.06595949
11696,0.120541909,13.05683623,13.05683623
11697,0.125920893,13.04704826,13.04704826
11698,0.131497661,13.03661118,13.03661118
11699,0.137261676,13.02554267,13.02554267
11700,0.143200876,13.01386267,13.01386267
11701,0.149301523,13.00159359,13.00159359
11702,0.15554806,12.98876044,12.98876044
11703,0.161922984,12.97539101,12.97539101
11704,0.168406751,12.96151594,12.96151594
11705,0.174977708,12.94716884,12.94716884
11706,0.181612069,12.93238625,12.93238625
11707,0.188283949,12.91720761,12.91720761
11708,0.194965447,12.90167512,12.90167512
11709,0.201626797,12.88583353,12.88583353
11710,0.20823658,12.86972984,12.86972984
11711,0.214761999,12.85341294,12.85341294
11712,0.221169209,12.83693312,12.83693312
11713,0.227423696,12.82034162,12.82034162
11714,0.233490681,12.80369003,12.80369003
11715,0.239335543,12.7870298,12.7870298
11716,0.244924243,12.77041161,12.77041161
11717,0.250223725,12.75388489,12.75388489
11718,0.255202278,12.73749736,12.73749736
11719,0.259829857,12.72129458,12.72129458
11720,0.264078344,12.70531968,12.70531968
11721,0.267921744,12.68961309,12.68961309
11722,0.271336322,12.67421237,12.67421237
11723,0.274300676,12.65915217,12.65915217
11724,0.276795759,12.64446424,12.64446424
11725,0.27880485,12.63017744,12.63017744
11726,0.280313487,12.61631787,12.61631787
11727,0.281309375,12.60290906,12.60290906
11728,0.281782261,12.58997205,12.58997205
11729,0.281723812,12.57752568,12.57752568
11730,0.281127469,12.5655867,12.5655867
