date,X,Y,Z,OT
17785,-9.67E+00,-1.05E+01,2.75E+01,2.75E+01
17786,-9.83E+00,-1.04E+01,2.80E+01,2.80E+01
17787,-9.94E+00,-1.02E+01,2.86E+01,2.86E+01
17788,-9.98E+00,-9.84E+00,2.91E+01,2.91E+01
17789,-9.95E+00,-9.43E+00,2.95E+01,2.95E+01
17790,-9.85E+00,-8.95E+00,2.98E+01,2.98E+01
17791,-9.67E+00,-8.42E+00,3.00E+01,3.00E+01
17792,-9.42E+00,-7.87E+00,3.00E+01,3.00E+01
17793,-9.11E+00,-7.34E+00,2.99E+01,2.99E+01
17794,-8.75E+00,-6.85E+00,2.96E+01,2.96E+01
17795,-8.37E+00,-6.43E+00,2.92E+01,2.92E+01
17796,-7.98E+00,-6.09E+00,2.88E+01,2.88E+01
17797,-7.61E+00,-5.85E+00,2.82E+01,2.82E+01
17798,-7.26E+00,-5.71E+00,2.76E+01,2.76E+01
17799,-6.95E+00,-5.65E+00,2.69E+01,2.69E+01
17800,-6.69E+00,-5.69E+00,2.63E+01,2.63E+01
17801,-6.49E+00,-5.80E+00,2.56E+01,2.56E+01
17802,-6.35E+00,-5.99E+00,2.50E+01,2.50E+01
17803,-6.28E+00,-6.25E+00,2.45E+01,2.45E+01
17804,-6.27E+00,-6.57E+00,2.39E+01,2.39E+01
17805,-6.33E+00,-6.95E+00,2.35E+01,2.35E+01
17806,-6.46E+00,-7.38E+00,2.31E+01,2.31E+01
17807,-6.64E+00,-7.86E+00,2.28E+01,2.28E+01
17808,-6.89E+00,-8.39E+00,2.27E+01,2.27E+01
17809,-7.19E+00,-8.96E+00,2.26E+01,2.26E+01
17810,-7.54E+00,-9.56E+00,2.27E+01,2.27E+01
17811,-7.94E+00,-1.02E+01,2.29E+01,2.29E+01
17812,-8.39E+00,-1.08E+01,2.33E+01,2.33E+01
17813,-8.87E+00,-1.13E+01,2.39E+01,2.39E+01
17814,-9.36E+00,-1.18E+01,2.46E+01,2.46E+01
17815,-9.86E+00,-1.22E+01,2.55E+01,2.55E+01
17816,-1.03E+01,-1.25E+01,2.66E+01,2.66E+01
17817,-1.08E+01,-1.25E+01,2.77E+01,2.77E+01
17818,-1.11E+01,-1.23E+01,2.90E+01,2.90E+01
17819,-1.14E+01,-1.19E+01,3.02E+01,3.02E+01
17820,-1.15E+01,-1.12E+01,3.12E+01,3.12E+01
17821,-1.14E+01,-1.02E+01,3.21E+01,3.21E+01
17822,-1.12E+01,-9.04E+00,3.27E+01,3.27E+01
17823,-1.07E+01,-7.80E+00,3.30E+01,3.30E+01
17824,-1.01E+01,-6.56E+00,3.29E+01,3.29E+01
17825,-9.43E+00,-5.43E+00,3.25E+01,3.25E+01
17826,-8.63E+00,-4.47E+00,3.18E+01,3.18E+01
17827,-7.80E+00,-3.73E+00,3.09E+01,3.09E+01
17828,-6.98E+00,-3.20E+00,2.98E+01,2.98E+01
17829,-6.23E+00,-2.89E+00,2.87E+01,2.87E+01
17830,-5.56E+00,-2.75E+00,2.75E+01,2.75E+01
17831,-5.00E+00,-2.75E+00,2.63E+01,2.63E+01
17832,-4.55E+00,-2.86E+00,2.52E+01,2.52E+01
17833,-4.21E+00,-3.06E+00,2.41E+01,2.41E+01
17834,-3.98E+00,-3.32E+00,2.31E+01,2.31E+01
17835,-3.85E+00,-3.65E+00,2.21E+01,2.21E+01
17836,-3.81E+00,-4.03E+00,2.12E+01,2.12E+01
17837,-3.85E+00,-4.46E+00,2.04E+01,2.04E+01
17838,-3.97E+00,-4.96E+00,1.97E+01,1.97E+01
17839,-4.17E+00,-5.52E+00,1.90E+01,1.90E+01
17840,-4.44E+00,-6.16E+00,1.84E+01,1.84E+01
17841,-4.78E+00,-6.89E+00,1.80E+01,1.80E+01
17842,-5.20E+00,-7.70E+00,1.77E+01,1.77E+01
17843,-5.70E+00,-8.62E+00,1.76E+01,1.76E+01
17844,-6.29E+00,-9.64E+00,1.76E+01,1.76E+01
17845,-6.96E+00,-1.08E+01,1.79E+01,1.79E+01
17846,-7.72E+00,-1.19E+01,1.84E+01,1.84E+01
17847,-8.56E+00,-1.32E+01,1.93E+01,1.93E+01
17848,-9.49E+00,-1.44E+01,2.05E+01,2.05E+01
17849,-1.05E+01,-1.55E+01,2.22E+01,2.22E+01
17850,-1.15E+01,-1.65E+01,2.42E+01,2.42E+01
17851,-1.25E+01,-1.70E+01,2.67E+01,2.67E+01
17852,-1.34E+01,-1.70E+01,2.95E+01,2.95E+01
17853,-1.41E+01,-1.62E+01,3.25E+01,3.25E+01
17854,-1.45E+01,-1.46E+01,3.53E+01,3.53E+01
17855,-1.45E+01,-1.22E+01,3.77E+01,3.77E+01
17856,-1.41E+01,-9.14E+00,3.92E+01,3.92E+01
17857,-1.31E+01,-5.79E+00,3.97E+01,3.97E+01
17858,-1.16E+01,-2.60E+00,3.91E+01,3.91E+01
17859,-9.82E+00,3.51E-02,3.76E+01,3.76E+01
17860,-7.85E+00,1.93E+00,3.56E+01,3.56E+01
17861,-5.90E+00,3.09E+00,3.34E+01,3.34E+01
17862,-4.10E+00,3.66E+00,3.13E+01,3.13E+01
17863,-2.55E+00,3.86E+00,2.93E+01,2.93E+01
17864,-1.27E+00,3.85E+00,2.75E+01,2.75E+01
17865,-2.43E-01,3.76E+00,2.60E+01,2.60E+01
17866,5.58E-01,3.67E+00,2.46E+01,2.46E+01
17867,1.18E+00,3.64E+00,2.33E+01,2.33E+01
17868,1.67E+00,3.68E+00,2.21E+01,2.21E+01
17869,2.07E+00,3.80E+00,2.11E+01,2.11E+01
17870,2.42E+00,4.01E+00,2.01E+01,2.01E+01
17871,2.74E+00,4.31E+00,1.92E+01,1.92E+01
17872,3.05E+00,4.70E+00,1.85E+01,1.85E+01
17873,3.38E+00,5.19E+00,1.78E+01,1.78E+01
17874,3.74E+00,5.78E+00,1.72E+01,1.72E+01
17875,4.15E+00,6.48E+00,1.67E+01,1.67E+01
17876,4.62E+00,7.29E+00,1.63E+01,1.63E+01
17877,5.15E+00,8.22E+00,1.61E+01,1.61E+01
17878,5.77E+00,9.28E+00,1.61E+01,1.61E+01
17879,6.47E+00,1.05E+01,1.63E+01,1.63E+01
17880,7.27E+00,1.18E+01,1.68E+01,1.68E+01
17881,8.17E+00,1.32E+01,1.76E+01,1.76E+01
17882,9.16E+00,1.46E+01,1.88E+01,1.88E+01
17883,1.02E+01,1.60E+01,2.05E+01,2.05E+01
17884,1.14E+01,1.72E+01,2.27E+01,2.27E+01
17885,1.26E+01,1.81E+01,2.54E+01,2.54E+01
17886,1.37E+01,1.84E+01,2.86E+01,2.86E+01
17887,1.46E+01,1.78E+01,3.21E+01,3.21E+01
17888,1.52E+01,1.63E+01,3.56E+01,3.56E+01
17889,1.55E+01,1.37E+01,3.86E+01,3.86E+01
17890,1.51E+01,1.01E+01,4.08E+01,4.08E+01
17891,1.41E+01,6.04E+00,4.17E+01,4.17E+01
17892,1.25E+01,2.07E+00,4.11E+01,4.11E+01
17893,1.04E+01,-1.26E+00,3.95E+01,3.95E+01
17894,8.07E+00,-3.62E+00,3.71E+01,3.71E+01
17895,5.73E+00,-5.01E+00,3.45E+01,3.45E+01
17896,3.58E+00,-5.66E+00,3.21E+01,3.21E+01
17897,1.74E+00,-5.84E+00,3.00E+01,3.00E+01
17898,2.19E-01,-5.80E+00,2.82E+01,2.82E+01
17899,-9.84E-01,-5.68E+00,2.67E+01,2.67E+01
17900,-1.92E+00,-5.59E+00,2.54E+01,2.54E+01
17901,-2.66E+00,-5.58E+00,2.42E+01,2.42E+01
17902,-3.24E+00,-5.67E+00,2.32E+01,2.32E+01
17903,-3.73E+00,-5.87E+00,2.24E+01,2.24E+01
17904,-4.16E+00,-6.17E+00,2.16E+01,2.16E+01
17905,-4.56E+00,-6.58E+00,2.10E+01,2.10E+01
17906,-4.96E+00,-7.09E+00,2.04E+01,2.04E+01
17907,-5.39E+00,-7.70E+00,2.01E+01,2.01E+01
17908,-5.85E+00,-8.40E+00,1.98E+01,1.98E+01
17909,-6.36E+00,-9.19E+00,1.97E+01,1.97E+01
17910,-6.93E+00,-1.01E+01,1.99E+01,1.99E+01
17911,-7.55E+00,-1.10E+01,2.02E+01,2.02E+01
17912,-8.24E+00,-1.19E+01,2.08E+01,2.08E+01
17913,-8.98E+00,-1.29E+01,2.16E+01,2.16E+01
17914,-9.76E+00,-1.38E+01,2.28E+01,2.28E+01
17915,-1.06E+01,-1.45E+01,2.43E+01,2.43E+01
17916,-1.14E+01,-1.50E+01,2.60E+01,2.60E+01
17917,-1.21E+01,-1.52E+01,2.81E+01,2.81E+01
17918,-1.27E+01,-1.48E+01,3.02E+01,3.02E+01
17919,-1.31E+01,-1.40E+01,3.24E+01,3.24E+01
17920,-1.33E+01,-1.25E+01,3.43E+01,3.43E+01
17921,-1.31E+01,-1.06E+01,3.58E+01,3.58E+01
17922,-1.26E+01,-8.33E+00,3.67E+01,3.67E+01
17923,-1.18E+01,-5.96E+00,3.69E+01,3.69E+01
17924,-1.06E+01,-3.75E+00,3.63E+01,3.63E+01
17925,-9.24E+00,-1.91E+00,3.52E+01,3.52E+01
17926,-7.78E+00,-5.52E-01,3.36E+01,3.36E+01
17927,-6.33E+00,3.37E-01,3.19E+01,3.19E+01
17928,-5.00E+00,8.29E-01,3.02E+01,3.02E+01
17929,-3.83E+00,1.03E+00,2.85E+01,2.85E+01
17930,-2.86E+00,1.05E+00,2.69E+01,2.69E+01
17931,-2.08E+00,9.65E-01,2.54E+01,2.54E+01
17932,-1.47E+00,8.37E-01,2.40E+01,2.40E+01
17933,-1.01E+00,7.03E-01,2.27E+01,2.27E+01
17934,-6.66E-01,5.82E-01,2.15E+01,2.15E+01
17935,-4.16E-01,4.84E-01,2.03E+01,2.03E+01
17936,-2.36E-01,4.10E-01,1.92E+01,1.92E+01
17937,-1.07E-01,3.61E-01,1.82E+01,1.82E+01
17938,-1.34E-02,3.33E-01,1.72E+01,1.72E+01
17939,5.58E-02,3.23E-01,1.63E+01,1.63E+01
17940,1.09E-01,3.30E-01,1.54E+01,1.54E+01
17941,1.53E-01,3.50E-01,1.46E+01,1.46E+01
17942,1.93E-01,3.84E-01,1.38E+01,1.38E+01
17943,2.31E-01,4.31E-01,1.31E+01,1.31E+01
17944,2.71E-01,4.91E-01,1.24E+01,1.24E+01
17945,3.15E-01,5.66E-01,1.18E+01,1.18E+01
17946,3.65E-01,6.57E-01,1.11E+01,1.11E+01
17947,4.24E-01,7.67E-01,1.05E+01,1.05E+01
17948,4.92E-01,9.00E-01,9.98E+00,9.98E+00
17949,5.74E-01,1.06E+00,9.46E+00,9.46E+00
17950,6.71E-01,1.25E+00,8.97E+00,8.97E+00
17951,7.87E-01,1.48E+00,8.51E+00,8.51E+00
17952,9.26E-01,1.76E+00,8.08E+00,8.08E+00
17953,1.09E+00,2.09E+00,7.68E+00,7.68E+00
17954,1.29E+00,2.49E+00,7.31E+00,7.31E+00
17955,1.53E+00,2.98E+00,6.99E+00,6.99E+00
17956,1.82E+00,3.56E+00,6.71E+00,6.71E+00
17957,2.17E+00,4.27E+00,6.48E+00,6.48E+00
17958,2.59E+00,5.12E+00,6.32E+00,6.32E+00
17959,3.10E+00,6.14E+00,6.25E+00,6.25E+00
17960,3.70E+00,7.36E+00,6.29E+00,6.29E+00
17961,4.44E+00,8.82E+00,6.50E+00,6.50E+00
17962,5.31E+00,1.06E+01,6.94E+00,6.94E+00
17963,6.36E+00,1.26E+01,7.69E+00,7.69E+00
17964,7.61E+00,1.49E+01,8.88E+00,8.88E+00
17965,9.07E+00,1.75E+01,1.07E+01,1.07E+01
17966,1.08E+01,2.03E+01,1.33E+01,1.33E+01
17967,1.27E+01,2.31E+01,1.69E+01,1.69E+01
17968,1.48E+01,2.54E+01,2.19E+01,2.19E+01
17969,1.69E+01,2.67E+01,2.82E+01,2.82E+01
17970,1.88E+01,2.61E+01,3.57E+01,3.57E+01
17971,2.03E+01,2.27E+01,4.37E+01,4.37E+01
17972,2.08E+01,1.58E+01,5.05E+01,5.05E+01
17973,1.98E+01,6.17E+00,5.44E+01,5.44E+01
17974,1.71E+01,-4.41E+00,5.40E+01,5.40E+01
17975,1.28E+01,-1.32E+01,4.96E+01,4.96E+01
17976,7.58E+00,-1.84E+01,4.36E+01,4.36E+01
17977,2.38E+00,-2.04E+01,3.85E+01,3.85E+01
17978,-2.18E+00,-2.05E+01,3.54E+01,3.54E+01
17979,-5.85E+00,-1.98E+01,3.44E+01,3.44E+01
17980,-8.63E+00,-1.86E+01,3.49E+01,3.49E+01
17981,-1.06E+01,-1.71E+01,3.63E+01,3.63E+01
17982,-1.19E+01,-1.50E+01,3.80E+01,3.80E+01
17983,-1.25E+01,-1.23E+01,3.95E+01,3.95E+01
17984,-1.25E+01,-9.16E+00,4.05E+01,4.05E+01
17985,-1.18E+01,-5.86E+00,4.06E+01,4.06E+01
17986,-1.06E+01,-2.77E+00,3.98E+01,3.98E+01
17987,-9.05E+00,-2.01E-01,3.83E+01,3.83E+01
17988,-7.28E+00,1.67E+00,3.63E+01,3.63E+01
17989,-5.49E+00,2.84E+00,3.41E+01,3.41E+01
17990,-3.83E+00,3.45E+00,3.20E+01,3.20E+01
17991,-2.37E+00,3.69E+00,3.00E+01,3.00E+01
17992,-1.16E+00,3.71E+00,2.82E+01,2.82E+01
17993,-1.86E-01,3.64E+00,2.66E+01,2.66E+01
17994,5.79E-01,3.56E+00,2.52E+01,2.52E+01
17995,1.18E+00,3.52E+00,2.39E+01,2.39E+01
17996,1.64E+00,3.55E+00,2.27E+01,2.27E+01
17997,2.03E+00,3.65E+00,2.16E+01,2.16E+01
17998,2.35E+00,3.84E+00,2.06E+01,2.06E+01
17999,2.65E+00,4.11E+00,1.97E+01,1.97E+01
18000,2.94E+00,4.47E+00,1.89E+01,1.89E+01
18001,3.25E+00,4.91E+00,1.81E+01,1.81E+01
18002,3.58E+00,5.46E+00,1.75E+01,1.75E+01
18003,3.95E+00,6.10E+00,1.69E+01,1.69E+01
18004,4.38E+00,6.86E+00,1.65E+01,1.65E+01
18005,4.88E+00,7.73E+00,1.62E+01,1.62E+01
18006,5.45E+00,8.72E+00,1.61E+01,1.61E+01
18007,6.10E+00,9.84E+00,1.62E+01,1.62E+01
18008,6.85E+00,1.11E+01,1.65E+01,1.65E+01
18009,7.70E+00,1.24E+01,1.72E+01,1.72E+01
18010,8.64E+00,1.38E+01,1.82E+01,1.82E+01
18011,9.69E+00,1.53E+01,1.96E+01,1.96E+01
18012,1.08E+01,1.66E+01,2.15E+01,2.15E+01
18013,1.20E+01,1.77E+01,2.40E+01,2.40E+01
18014,1.31E+01,1.83E+01,2.69E+01,2.69E+01
18015,1.41E+01,1.82E+01,3.03E+01,3.03E+01
18016,1.49E+01,1.72E+01,3.38E+01,3.38E+01
18017,1.54E+01,1.51E+01,3.71E+01,3.71E+01
18018,1.53E+01,1.20E+01,3.98E+01,3.98E+01
18019,1.47E+01,8.15E+00,4.14E+01,4.14E+01
18020,1.34E+01,4.06E+00,4.16E+01,4.16E+01
18021,1.15E+01,3.57E-01,4.04E+01,4.04E+01
18022,9.28E+00,-2.51E+00,3.83E+01,3.83E+01
18023,6.92E+00,-4.38E+00,3.58E+01,3.58E+01
18024,4.66E+00,-5.38E+00,3.33E+01,3.33E+01
18025,2.65E+00,-5.77E+00,3.10E+01,3.10E+01
18026,9.70E-01,-5.81E+00,2.91E+01,2.91E+01
18027,-3.87E-01,-5.72E+00,2.74E+01,2.74E+01
18028,-1.45E+00,-5.61E+00,2.60E+01,2.60E+01
18029,-2.28E+00,-5.55E+00,2.48E+01,2.48E+01
18030,-2.94E+00,-5.59E+00,2.37E+01,2.37E+01
18031,-3.47E+00,-5.73E+00,2.28E+01,2.28E+01
18032,-3.92E+00,-5.98E+00,2.20E+01,2.20E+01
18033,-4.33E+00,-6.33E+00,2.13E+01,2.13E+01
18034,-4.73E+00,-6.79E+00,2.07E+01,2.07E+01
18035,-5.14E+00,-7.35E+00,2.02E+01,2.02E+01
18036,-5.58E+00,-8.00E+00,1.99E+01,1.99E+01
18037,-6.07E+00,-8.75E+00,1.97E+01,1.97E+01
18038,-6.60E+00,-9.58E+00,1.97E+01,1.97E+01
18039,-7.20E+00,-1.05E+01,1.99E+01,1.99E+01
18040,-7.86E+00,-1.14E+01,2.04E+01,2.04E+01
18041,-8.57E+00,-1.24E+01,2.11E+01,2.11E+01
18042,-9.34E+00,-1.33E+01,2.21E+01,2.21E+01
18043,-1.01E+01,-1.42E+01,2.34E+01,2.34E+01
18044,-1.09E+01,-1.48E+01,2.50E+01,2.50E+01
18045,-1.17E+01,-1.52E+01,2.69E+01,2.69E+01
18046,-1.24E+01,-1.51E+01,2.91E+01,2.91E+01
18047,-1.29E+01,-1.46E+01,3.13E+01,3.13E+01
18048,-1.33E+01,-1.34E+01,3.34E+01,3.34E+01
18049,-1.33E+01,-1.17E+01,3.51E+01,3.51E+01
18050,-1.30E+01,-9.59E+00,3.64E+01,3.64E+01
18051,-1.23E+01,-7.22E+00,3.69E+01,3.69E+01
18052,-1.13E+01,-4.88E+00,3.67E+01,3.67E+01
18053,-1.00E+01,-2.81E+00,3.59E+01,3.59E+01
18054,-8.57E+00,-1.17E+00,3.45E+01,3.45E+01
18055,-7.09E+00,-2.92E-02,3.29E+01,3.29E+01
18056,-5.68E+00,6.65E-01,3.11E+01,3.11E+01
18057,-4.41E+00,1.01E+00,2.94E+01,2.94E+01
18058,-3.32E+00,1.11E+00,2.77E+01,2.77E+01
18059,-2.44E+00,1.07E+00,2.62E+01,2.62E+01
18060,-1.74E+00,9.64E-01,2.47E+01,2.47E+01
18061,-1.20E+00,8.32E-01,2.34E+01,2.34E+01
18062,-7.90E-01,7.05E-01,2.21E+01,2.21E+01
18063,-4.91E-01,5.98E-01,2.09E+01,2.09E+01
18064,-2.73E-01,5.17E-01,1.98E+01,1.98E+01
18065,-1.15E-01,4.61E-01,1.88E+01,1.88E+01
18066,7.29E-05,4.31E-01,1.78E+01,1.78E+01
18067,8.62E-02,4.22E-01,1.68E+01,1.68E+01
18068,1.53E-01,4.33E-01,1.59E+01,1.59E+01
18069,2.09E-01,4.62E-01,1.51E+01,1.51E+01
18070,2.60E-01,5.07E-01,1.43E+01,1.43E+01
18071,3.09E-01,5.68E-01,1.35E+01,1.35E+01
18072,3.61E-01,6.46E-01,1.28E+01,1.28E+01
18073,4.18E-01,7.43E-01,1.21E+01,1.21E+01
18074,4.83E-01,8.61E-01,1.15E+01,1.15E+01
18075,5.59E-01,1.00E+00,1.09E+01,1.09E+01
18076,6.48E-01,1.17E+00,1.03E+01,1.03E+01
18077,7.53E-01,1.38E+00,9.76E+00,9.76E+00
18078,8.79E-01,1.63E+00,9.26E+00,9.26E+00
18079,1.03E+00,1.92E+00,8.80E+00,8.80E+00
18080,1.21E+00,2.28E+00,8.37E+00,8.37E+00
18081,1.42E+00,2.71E+00,7.98E+00,7.98E+00
18082,1.68E+00,3.22E+00,7.63E+00,7.63E+00
18083,1.99E+00,3.84E+00,7.33E+00,7.33E+00
18084,2.36E+00,4.59E+00,7.09E+00,7.09E+00
18085,2.81E+00,5.48E+00,6.93E+00,6.93E+00
18086,3.34E+00,6.56E+00,6.87E+00,6.87E+00
18087,3.98E+00,7.84E+00,6.94E+00,6.94E+00
18088,4.76E+00,9.36E+00,7.20E+00,7.20E+00
18089,5.68E+00,1.12E+01,7.70E+00,7.70E+00
18090,6.77E+00,1.32E+01,8.56E+00,8.56E+00
18091,8.06E+00,1.56E+01,9.89E+00,9.89E+00
18092,9.57E+00,1.82E+01,1.19E+01,1.19E+01
18093,1.13E+01,2.09E+01,1.47E+01,1.47E+01
18094,1.32E+01,2.35E+01,1.87E+01,1.87E+01
18095,1.53E+01,2.55E+01,2.39E+01,2.39E+01
18096,1.73E+01,2.62E+01,3.04E+01,3.04E+01
18097,1.91E+01,2.49E+01,3.79E+01,3.79E+01
18098,2.03E+01,2.06E+01,4.54E+01,4.54E+01
18099,2.03E+01,1.31E+01,5.13E+01,5.13E+01
18100,1.89E+01,3.40E+00,5.39E+01,5.39E+01
18101,1.58E+01,-6.47E+00,5.23E+01,5.23E+01
18102,1.13E+01,-1.40E+01,4.75E+01,4.75E+01
18103,6.27E+00,-1.82E+01,4.18E+01,4.18E+01
18104,1.38E+00,-1.95E+01,3.73E+01,3.73E+01
18105,-2.80E+00,-1.94E+01,3.47E+01,3.47E+01
18106,-6.12E+00,-1.86E+01,3.40E+01,3.40E+01
18107,-8.62E+00,-1.75E+01,3.45E+01,3.45E+01
18108,-1.04E+01,-1.61E+01,3.56E+01,3.56E+01
18109,-1.15E+01,-1.42E+01,3.71E+01,3.71E+01
18110,-1.21E+01,-1.18E+01,3.84E+01,3.84E+01
18111,-1.20E+01,-9.04E+00,3.92E+01,3.92E+01
18112,-1.14E+01,-6.18E+00,3.92E+01,3.92E+01
18113,-1.04E+01,-3.49E+00,3.86E+01,3.86E+01
18114,-8.99E+00,-1.23E+00,3.72E+01,3.72E+01
18115,-7.44E+00,4.55E-01,3.55E+01,3.55E+01
18116,-5.86E+00,1.56E+00,3.35E+01,3.35E+01
18117,-4.38E+00,2.17E+00,3.15E+01,3.15E+01
18118,-3.07E+00,2.44E+00,2.97E+01,2.97E+01
18119,-1.97E+00,2.49E+00,2.79E+01,2.79E+01
18120,-1.08E+00,2.44E+00,2.63E+01,2.63E+01
18121,-3.73E-01,2.35E+00,2.49E+01,2.49E+01
18122,1.72E-01,2.28E+00,2.35E+01,2.35E+01
18123,5.94E-01,2.25E+00,2.23E+01,2.23E+01
18124,9.26E-01,2.27E+00,2.11E+01,2.11E+01
18125,1.20E+00,2.36E+00,2.00E+01,2.00E+01
18126,1.43E+00,2.50E+00,1.90E+01,1.90E+01
18127,1.64E+00,2.71E+00,1.81E+01,1.81E+01
18128,1.85E+00,2.98E+00,1.72E+01,1.72E+01
18129,2.08E+00,3.32E+00,1.64E+01,1.64E+01
18130,2.33E+00,3.73E+00,1.57E+01,1.57E+01
18131,2.61E+00,4.23E+00,1.50E+01,1.50E+01
18132,2.93E+00,4.82E+00,1.44E+01,1.44E+01
18133,3.31E+00,5.52E+00,1.39E+01,1.39E+01
18134,3.75E+00,6.34E+00,1.36E+01,1.36E+01
18135,4.27E+00,7.30E+00,1.33E+01,1.33E+01
18136,4.88E+00,8.41E+00,1.32E+01,1.32E+01
18137,5.58E+00,9.68E+00,1.33E+01,1.33E+01
18138,6.40E+00,1.11E+01,1.37E+01,1.37E+01
18139,7.35E+00,1.27E+01,1.44E+01,1.44E+01
18140,8.43E+00,1.45E+01,1.55E+01,1.55E+01
18141,9.64E+00,1.63E+01,1.71E+01,1.71E+01
18142,1.10E+01,1.81E+01,1.93E+01,1.93E+01
18143,1.24E+01,1.96E+01,2.23E+01,2.23E+01
18144,1.38E+01,2.06E+01,2.59E+01,2.59E+01
18145,1.52E+01,2.08E+01,3.03E+01,3.03E+01
18146,1.63E+01,1.97E+01,3.50E+01,3.50E+01
18147,1.70E+01,1.70E+01,3.95E+01,3.95E+01
18148,1.70E+01,1.28E+01,4.32E+01,4.32E+01
18149,1.61E+01,7.35E+00,4.52E+01,4.52E+01
18150,1.44E+01,1.64E+00,4.52E+01,4.52E+01
18151,1.18E+01,-3.33E+00,4.32E+01,4.32E+01
18152,8.80E+00,-6.87E+00,4.01E+01,4.01E+01
18153,5.67E+00,-8.87E+00,3.68E+01,3.68E+01
18154,2.76E+00,-9.69E+00,3.38E+01,3.38E+01
18155,2.71E-01,-9.82E+00,3.15E+01,3.15E+01
18156,-1.75E+00,-9.64E+00,2.98E+01,2.98E+01
18157,-3.33E+00,-9.38E+00,2.85E+01,2.85E+01
18158,-4.54E+00,-9.16E+00,2.76E+01,2.76E+01
18159,-5.46E+00,-9.02E+00,2.70E+01,2.70E+01
18160,-6.17E+00,-8.95E+00,2.65E+01,2.65E+01
18161,-6.73E+00,-8.95E+00,2.62E+01,2.62E+01
18162,-7.17E+00,-9.02E+00,2.60E+01,2.60E+01
18163,-7.54E+00,-9.12E+00,2.59E+01,2.59E+01
18164,-7.86E+00,-9.25E+00,2.59E+01,2.59E+01
18165,-8.14E+00,-9.39E+00,2.60E+01,2.60E+01
18166,-8.39E+00,-9.53E+00,2.61E+01,2.61E+01
18167,-8.62E+00,-9.66E+00,2.63E+01,2.63E+01
18168,-8.83E+00,-9.75E+00,2.66E+01,2.66E+01
18169,-9.01E+00,-9.81E+00,2.69E+01,2.69E+01
18170,-9.17E+00,-9.81E+00,2.72E+01,2.72E+01
18171,-9.30E+00,-9.75E+00,2.76E+01,2.76E+01
18172,-9.39E+00,-9.64E+00,2.79E+01,2.79E+01
18173,-9.44E+00,-9.46E+00,2.82E+01,2.82E+01
18174,-9.44E+00,-9.23E+00,2.85E+01,2.85E+01
18175,-9.40E+00,-8.94E+00,2.87E+01,2.87E+01
18176,-9.31E+00,-8.63E+00,2.89E+01,2.89E+01
18177,-9.17E+00,-8.29E+00,2.90E+01,2.90E+01
18178,-8.99E+00,-7.95E+00,2.89E+01,2.89E+01
18179,-8.79E+00,-7.62E+00,2.88E+01,2.88E+01
18180,-8.55E+00,-7.32E+00,2.86E+01,2.86E+01
18181,-8.31E+00,-7.07E+00,2.83E+01,2.83E+01
18182,-8.06E+00,-6.87E+00,2.80E+01,2.80E+01
18183,-7.82E+00,-6.73E+00,2.76E+01,2.76E+01
18184,-7.60E+00,-6.66E+00,2.72E+01,2.72E+01
18185,-7.42E+00,-6.65E+00,2.68E+01,2.68E+01
18186,-7.26E+00,-6.70E+00,2.63E+01,2.63E+01
18187,-7.15E+00,-6.81E+00,2.59E+01,2.59E+01
18188,-7.08E+00,-6.97E+00,2.55E+01,2.55E+01
18189,-7.06E+00,-7.19E+00,2.51E+01,2.51E+01
18190,-7.08E+00,-7.45E+00,2.48E+01,2.48E+01
18191,-7.16E+00,-7.76E+00,2.45E+01,2.45E+01
18192,-7.28E+00,-8.10E+00,2.43E+01,2.43E+01
18193,-7.44E+00,-8.47E+00,2.42E+01,2.42E+01
18194,-7.65E+00,-8.87E+00,2.42E+01,2.42E+01
18195,-7.89E+00,-9.28E+00,2.42E+01,2.42E+01
18196,-8.17E+00,-9.68E+00,2.44E+01,2.44E+01
18197,-8.47E+00,-1.01E+01,2.47E+01,2.47E+01
18198,-8.79E+00,-1.04E+01,2.51E+01,2.51E+01
18199,-9.12E+00,-1.07E+01,2.56E+01,2.56E+01
18200,-9.45E+00,-1.10E+01,2.62E+01,2.62E+01
18201,-9.75E+00,-1.11E+01,2.69E+01,2.69E+01
18202,-1.00E+01,-1.11E+01,2.76E+01,2.76E+01
18203,-1.02E+01,-1.10E+01,2.83E+01,2.83E+01
18204,-1.04E+01,-1.07E+01,2.91E+01,2.91E+01
18205,-1.04E+01,-1.02E+01,2.97E+01,2.97E+01
18206,-1.04E+01,-9.67E+00,3.03E+01,3.03E+01
18207,-1.02E+01,-9.00E+00,3.07E+01,3.07E+01
18208,-1.00E+01,-8.27E+00,3.09E+01,3.09E+01
18209,-9.65E+00,-7.53E+00,3.09E+01,3.09E+01
18210,-9.23E+00,-6.82E+00,3.07E+01,3.07E+01
18211,-8.75E+00,-6.19E+00,3.03E+01,3.03E+01
18212,-8.24E+00,-5.66E+00,2.98E+01,2.98E+01
18213,-7.72E+00,-5.25E+00,2.91E+01,2.91E+01
18214,-7.23E+00,-4.97E+00,2.84E+01,2.84E+01
18215,-6.78E+00,-4.82E+00,2.76E+01,2.76E+01
18216,-6.39E+00,-4.78E+00,2.68E+01,2.68E+01
18217,-6.06E+00,-4.84E+00,2.60E+01,2.60E+01
18218,-5.82E+00,-4.99E+00,2.52E+01,2.52E+01
18219,-5.65E+00,-5.22E+00,2.44E+01,2.44E+01
